time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
67.056135	4	286.763	1401.425	2590.605	3793.433	--undefined--
67.061135	4	287.436	1334.466	2592.971	3714.621	--undefined--
67.066135	4	284.375	1341.259	2630.852	3611.703	--undefined--
67.071135	4	280.683	1264.851	2673.020	3652.412	--undefined--
67.076135	4	296.148	1416.391	2652.346	3934.863	--undefined--
67.081135	4	285.034	1420.359	2619.805	3874.708	--undefined--
67.086135	4	274.610	1380.527	2621.926	3756.560	--undefined--
67.091135	4	390.105	1524.869	2741.548	3488.326	--undefined--
67.096135	4	721.404	1599.253	2820.455	3471.212	--undefined--
67.101135	5	748.868	1545.475	2708.309	3417.161	4086.336
67.106135	4	764.833	1521.542	2633.967	3395.064	--undefined--
67.111135	4	794.091	1466.105	2366.795	3316.048	--undefined--
67.116135	4	786.017	1419.214	2267.044	3231.873	--undefined--
67.121135	4	792.898	1389.320	2286.746	3151.642	--undefined--
67.126135	5	798.300	1393.287	2309.764	3079.916	4815.262
67.131135	5	800.552	1376.576	2331.338	3083.316	4852.366
67.136135	4	810.532	1369.513	2326.421	3071.686	--undefined--
67.141135	5	833.558	1379.379	2350.704	3108.751	4749.434
67.146135	5	850.602	1382.962	2350.312	3107.666	4726.538
67.151135	5	857.912	1404.859	2386.173	3352.461	4684.821
67.156135	5	872.650	1415.635	2409.206	3391.585	4447.042
67.161135	5	859.173	1385.447	2370.458	3250.210	4529.097
67.166135	5	845.620	1314.287	2323.257	2914.532	4721.957
67.171135	4	842.448	1335.634	2383.580	3930.458	--undefined--
67.176135	4	861.619	1365.039	2401.975	4107.033	--undefined--
67.181135	4	813.970	1319.514	2409.874	4141.267	--undefined--
67.186135	4	817.018	1321.117	2393.519	4108.650	--undefined--
67.191135	4	837.140	1347.826	2363.168	4051.807	--undefined--
67.196135	4	827.047	1351.361	2369.631	4089.325	--undefined--
67.201135	4	786.858	1360.160	2381.345	4134.163	--undefined--
67.206135	4	757.354	1360.380	2383.637	4094.420	--undefined--
67.211135	4	752.994	1388.120	2388.072	4074.689	--undefined--
67.216135	4	723.435	1412.246	2358.500	4028.614	--undefined--
67.221135	4	728.978	1451.170	2373.465	3997.879	--undefined--
67.226135	4	706.688	1473.480	2465.321	4027.410	--undefined--
67.231135	5	636.402	1484.487	2383.479	2848.344	4747.596
67.236135	5	588.973	1490.243	2404.460	2872.995	4735.257
67.241135	5	523.601	1401.659	2530.925	3471.171	4741.571
67.246135	4	478.011	1430.701	2595.323	3648.030	--undefined--
67.251135	4	408.033	1533.343	2611.961	3687.661	--undefined--
67.256135	5	389.572	1477.816	2530.140	3560.321	4703.222
67.261135	5	381.077	1441.209	2515.949	3503.748	4279.924
67.266135	5	386.602	1437.653	2529.335	3453.529	4250.874
67.271135	5	389.986	1405.657	2515.568	3425.098	4193.081
67.276135	5	390.125	1312.173	2491.961	3432.636	4106.186
67.281135	5	373.778	1191.991	2476.388	3417.854	4002.808
67.286135	5	376.051	1148.370	2491.964	3452.192	3987.186
67.291135	5	380.078	1048.578	2508.470	3472.422	3996.305
67.296135	5	381.190	1003.024	2503.333	3477.703	4139.125
67.301135	5	360.454	980.962	2488.507	3466.255	4056.513
67.306135	5	353.327	974.477	2484.987	3464.608	4040.241
67.311135	5	353.528	961.598	2467.963	3484.889	4073.135
67.316135	5	357.107	991.753	2482.702	3538.308	4156.504
67.321135	4	367.586	1045.467	2500.243	3621.997	--undefined--
67.326135	4	358.650	993.792	2499.255	3587.932	--undefined--
67.331135	4	342.437	1000.931	2477.231	3563.011	--undefined--
67.336135	5	334.829	964.706	2457.235	3505.532	4550.961
67.341135	5	331.853	986.291	2462.556	3540.384	4286.850
67.346135	5	334.312	967.901	2478.781	3537.698	4103.542
67.351135	5	338.789	970.858	2501.974	3571.244	4146.000
67.356135	5	334.813	954.471	2491.293	3536.804	4104.076
67.361135	5	341.619	933.994	2491.027	3397.122	4067.650
67.366135	5	332.236	912.916	2487.760	3260.061	4076.699
67.371135	5	339.614	901.311	2499.695	3385.698	4010.476
67.376135	5	344.857	901.475	2495.233	3589.980	3985.404
67.381135	5	346.918	915.021	2494.195	3619.388	4035.955
67.386135	5	337.803	951.881	2510.103	3487.067	4086.937
67.391135	5	338.055	955.927	2506.243	3372.654	4088.131
67.396135	5	335.925	970.962	2523.982	3491.236	4020.613
67.401135	5	337.857	965.020	2528.383	3564.151	4119.527
67.406135	5	335.157	966.112	2530.162	3676.589	4025.422
67.411135	5	333.384	954.473	2508.235	3577.095	3980.376
67.416135	5	333.260	948.959	2524.058	3494.031	4033.505
67.421135	5	329.878	944.529	2555.474	3392.736	4053.220
67.426135	5	337.226	954.217	2518.777	3368.734	4123.361
67.431135	5	332.800	960.385	2499.655	3342.466	4110.641
67.436135	5	336.652	946.033	2497.816	3426.150	4091.377
67.441135	5	323.873	912.605	2491.549	3746.769	3940.273
67.446135	5	322.961	880.594	2489.167	3576.290	3985.962
67.451135	5	325.504	871.589	2471.205	3503.573	3978.765
67.456135	5	323.081	848.542	2467.390	3510.712	4023.408
67.461135	5	322.452	814.778	2477.515	3609.989	4252.600
67.466135	5	321.309	817.190	2474.161	3621.176	4434.345
67.471135	5	323.366	814.952	2454.628	3544.747	4055.722
67.476135	5	321.161	794.637	2464.791	3503.126	4040.384
67.481135	5	322.994	799.336	2507.445	3528.147	4075.991
67.486135	5	327.321	808.197	2544.441	3501.193	4083.995
67.491135	5	334.524	839.430	2537.250	3536.629	4052.089
67.496135	5	334.969	862.269	2518.811	3510.035	4056.125
67.501135	5	336.416	861.301	2514.875	3525.168	4139.378
67.506135	5	347.938	892.282	2516.409	3503.391	4266.813
67.511135	5	342.170	882.367	2526.867	3527.420	4722.371
67.516135	4	439.994	2106.538	2680.606	3554.583	--undefined--
67.521135	4	351.364	1979.976	2592.054	3454.422	--undefined--
67.526135	5	342.188	1969.301	2575.478	3416.056	4415.434
67.531135	5	346.803	1964.498	2578.759	3400.691	4422.988
67.536135	5	352.944	1970.761	2571.892	3388.609	4537.232
67.541135	5	355.142	1970.959	2525.102	3388.785	4246.579
67.546135	5	353.706	1948.392	2490.645	3402.733	4039.312
67.551135	5	352.986	1950.252	2476.750	3384.610	3988.794
67.556135	5	349.932	1928.534	2466.275	3373.776	3967.351
67.561135	5	347.588	1944.805	2462.541	3390.943	4005.982
67.566135	5	345.822	1965.069	2432.667	3388.747	4053.171
67.571135	5	342.595	2002.983	2397.992	3427.035	4187.113
67.576135	5	337.607	2001.038	2373.120	3420.455	4104.321
67.581135	5	332.867	1983.317	2354.916	3387.935	4045.123
67.586135	5	331.163	1931.037	2363.669	3370.361	4048.687
67.591135	5	331.418	1851.640	2360.954	3356.490	4104.183
67.596135	5	320.378	1758.830	2358.436	3398.346	4255.389
67.601135	5	300.009	1760.553	2378.590	3473.403	4325.691
67.606135	5	315.940	1791.264	2386.810	3454.436	4428.171
67.611135	5	361.208	1757.660	2385.399	3443.139	4448.127
67.616135	5	370.422	1721.332	2372.942	3513.321	4517.284
67.621135	5	352.777	1295.152	2384.146	3442.536	4393.611
67.626135	5	351.726	1127.896	2402.564	3394.380	4344.314
67.631135	5	375.052	1077.345	2407.502	3331.343	4318.100
67.636135	5	385.801	1074.206	2421.317	3340.380	4279.994
67.641135	5	395.686	1072.988	2435.523	3340.001	4164.146
67.646135	5	402.156	1071.971	2437.835	3339.500	4118.761
67.651135	5	404.889	1060.084	2453.171	3365.631	4103.113
67.656135	5	401.434	1069.382	2476.875	3369.717	4078.712
67.661135	5	398.268	1128.096	2494.529	3366.313	4028.776
67.666135	5	400.307	1189.763	2509.211	3390.460	4109.859
67.671135	5	390.269	1309.419	2529.765	3407.732	4203.435
67.676135	5	378.151	1355.425	2535.192	3426.313	4239.528
67.681135	5	378.045	1509.991	2616.227	3486.270	4321.956
67.686135	5	478.228	1498.287	2839.595	3570.048	4119.963
67.691135	5	490.802	1610.569	2783.434	3561.218	4170.464
67.696135	5	490.458	1783.871	2812.371	3705.403	4311.878
67.701135	5	480.249	1802.825	2864.893	4032.989	4668.061
67.706135	4	476.355	1857.740	2831.257	3915.879	--undefined--
67.711135	4	489.681	1940.339	2841.264	3916.567	--undefined--
67.716135	4	464.128	1939.751	2869.127	3925.681	--undefined--
67.721135	4	471.643	1930.596	2854.141	3940.034	--undefined--
67.726135	4	470.564	2016.993	2927.120	3919.939	--undefined--
67.731135	4	466.350	2045.117	2771.860	3544.027	--undefined--
67.736135	4	426.815	2191.553	2735.616	3599.317	--undefined--
67.741135	4	344.661	2207.091	2765.274	3571.914	--undefined--
67.746135	5	329.387	2232.978	2785.174	3556.522	4538.772
67.751135	5	329.740	2248.147	2781.553	3565.853	4425.850
67.756135	5	321.778	2249.329	2776.795	3552.055	4403.684
67.761135	5	304.754	2236.611	2811.102	3543.923	4450.861
67.766135	5	295.360	2237.094	2845.671	3546.326	4331.677
67.771135	5	293.773	2231.142	2826.455	3506.973	4104.613
67.776135	5	290.044	2229.660	2818.415	3496.825	4151.808
67.781135	5	281.099	2229.463	2779.545	3476.667	4232.672
67.786135	5	282.305	2200.230	2723.862	3444.248	4255.633
67.791135	5	300.442	2174.797	2676.277	3446.031	4236.628
67.796135	5	302.104	2196.862	2635.609	3438.011	4103.819
67.801135	5	294.913	2193.336	2612.180	3418.804	4036.124
67.806135	5	290.975	2177.931	2583.674	3384.967	4018.480
67.811135	5	297.738	2215.954	2513.430	3378.141	4162.475
67.816135	5	294.191	2266.589	2741.246	3352.954	4253.593
67.821135	4	276.131	2308.939	3279.584	3767.138	--undefined--
67.826135	5	269.537	2214.341	2327.950	3338.137	4124.631
67.831135	4	274.342	2313.900	3371.504	4006.481	--undefined--
67.836135	4	302.898	2271.191	3261.282	3459.552	--undefined--
67.841135	4	341.741	2263.836	3033.548	3484.596	--undefined--
67.846135	5	328.202	2113.955	2406.962	3400.495	4615.676
67.851135	5	296.618	1895.887	2445.612	3438.192	4587.639
67.856135	5	290.743	1879.776	2354.516	3415.318	4582.182
67.861135	5	306.374	1887.278	2401.094	3358.220	4490.268
67.866135	5	335.084	1912.225	2416.178	3347.939	4071.984
67.871135	5	354.324	1898.516	2438.017	3339.309	3901.344
67.876135	5	367.761	1923.813	2456.468	3365.085	3899.506
67.881135	5	390.462	1937.764	2492.093	3419.663	3928.919
67.886135	5	403.636	1936.754	2508.195	3428.770	3985.565
67.891135	5	412.733	1928.526	2541.748	3436.752	4078.592
67.896135	5	420.663	1936.568	2546.916	3446.324	4115.342
67.901135	5	417.779	1948.107	2554.487	3472.598	4142.926
67.906135	5	425.528	1951.995	2555.522	3477.059	4109.563
67.911135	5	419.727	1956.566	2570.634	3479.379	4059.269
67.916135	5	438.890	1951.659	2567.929	3473.800	4137.021
67.921135	5	459.224	1947.835	2569.381	3466.942	4219.036
67.926135	5	472.632	1951.612	2574.019	3475.317	4193.792
67.931135	5	484.294	1952.397	2571.947	3475.978	4154.489
67.936135	5	493.866	1952.355	2578.737	3492.158	4127.051
67.941135	5	509.178	1942.645	2582.354	3500.006	4129.878
67.946135	5	526.656	1925.095	2578.985	3523.577	4245.634
67.951135	4	582.807	1846.755	2543.040	3576.057	--undefined--
67.956135	5	562.418	1148.843	2550.805	3650.049	4363.881
67.961135	5	541.143	1077.127	2663.741	3779.128	4403.252
67.966135	5	541.015	1066.671	2714.942	3672.644	4245.001
67.971135	5	529.298	1057.625	2745.264	3491.527	4419.208
67.976135	5	535.358	1062.388	2734.887	3469.331	4472.020
67.981135	5	528.881	1076.283	2685.200	3359.133	4110.850
67.986135	5	532.275	1084.672	2689.446	3322.717	4027.030
67.991135	5	529.702	1110.441	2698.969	3425.082	4214.634
67.996135	5	523.085	1132.396	2683.782	3511.511	4163.438
68.001135	5	521.729	1139.077	2692.416	3838.907	3891.344
68.006135	5	480.181	1147.755	2542.946	3682.769	3961.613
68.011135	5	477.563	1152.403	2538.364	3625.366	4167.969
68.016135	5	438.396	1189.806	2466.585	3554.816	4919.746
68.021135	4	570.323	1419.820	2018.778	3383.637	--undefined--
68.026135	4	684.979	1446.806	2172.374	3390.690	--undefined--
68.031135	4	679.978	1445.837	2240.971	3420.899	--undefined--
68.036135	4	597.920	1427.959	2293.285	3487.687	--undefined--
68.041135	4	506.591	1423.411	2315.907	3510.928	--undefined--
68.046135	4	457.759	1446.738	2477.609	3602.800	--undefined--
68.051135	4	408.302	1575.812	2702.830	4372.705	--undefined--
68.056135	4	386.072	1520.418	2746.465	4568.462	--undefined--
68.061135	5	321.110	1486.597	2042.013	3008.559	4909.650
68.066135	5	303.416	1440.466	2065.194	2934.725	4526.833
68.071135	5	298.598	1396.920	2744.247	2828.196	4564.366
68.076135	5	290.023	1383.252	2709.128	2762.726	4510.822
68.081135	5	291.098	1341.019	2631.056	3072.869	4548.551
68.086135	4	288.204	1366.013	2675.479	3687.725	--undefined--
68.091135	4	290.291	1390.303	2831.677	3348.185	--undefined--
68.096135	4	281.591	1372.112	2685.310	3226.300	--undefined--
68.101135	4	287.803	1357.873	2803.834	4111.392	--undefined--
68.106135	5	305.664	1400.620	2832.324	3652.231	4423.729
68.111135	5	358.165	1703.801	2765.286	3645.731	4442.855
68.116135	5	378.056	1790.362	2730.241	3610.321	4483.918
68.121135	5	401.403	1884.376	2711.222	3584.888	4398.671
68.126135	5	415.352	1900.148	2713.520	3575.408	4360.873
68.131135	5	437.252	1913.342	2717.831	3550.557	4308.124
68.136135	5	448.157	1931.718	2696.941	3517.010	4163.140
68.141135	5	453.387	1941.380	2684.556	3521.786	4219.968
68.146135	5	449.872	1974.065	2664.331	3490.953	4314.902
68.151135	5	450.499	1978.690	2654.038	3508.468	4311.118
68.156135	5	439.765	1997.879	2651.579	3528.484	4244.362
68.161135	5	437.940	2005.623	2642.219	3542.098	4292.295
68.166135	5	433.810	2014.851	2619.727	3531.608	4621.841
68.171135	5	424.778	2034.290	2610.753	3520.397	4723.105
68.176135	5	408.935	2076.342	2625.255	3545.318	4722.772
68.181135	5	395.074	2090.169	2627.224	3552.385	4592.201
68.186135	5	376.822	2067.399	2604.572	3534.663	4406.939
68.191135	5	369.292	2086.862	2603.837	3530.163	4401.293
68.196135	5	355.388	2109.203	2604.670	3519.576	4503.172
68.201135	5	347.992	2115.844	2615.329	3520.221	4517.172
68.206135	5	344.641	2128.175	2580.300	3537.198	4555.904
68.211135	5	328.692	2159.928	2478.142	3526.698	4667.700
68.216135	4	298.813	2049.178	2522.207	3567.233	--undefined--
68.221135	4	297.928	2028.158	2580.324	3602.784	--undefined--
68.226135	4	292.502	2035.989	2615.768	3516.180	--undefined--
68.231135	4	289.389	2029.665	2605.513	3532.502	--undefined--
68.236135	4	290.416	1976.571	2591.980	3608.486	--undefined--
68.241135	4	301.005	2000.438	2573.967	3654.869	--undefined--
68.246135	4	312.530	2166.424	2516.122	3676.946	--undefined--
68.251135	4	299.270	2168.798	2652.659	3653.124	--undefined--
68.256135	4	289.328	2192.837	2537.056	3596.619	--undefined--
68.261135	4	272.303	1975.453	2496.356	3573.166	--undefined--
68.266135	4	263.795	1955.616	2487.008	3584.767	--undefined--
68.271135	4	278.782	2120.528	2549.179	3607.901	--undefined--
68.276135	4	280.343	2046.203	2573.057	3635.839	--undefined--
68.281135	4	280.510	2019.586	2522.911	3654.930	--undefined--
68.286135	4	282.569	2071.505	2548.418	3652.541	--undefined--
68.291135	4	285.513	2093.507	2575.238	3519.828	--undefined--
68.296135	4	291.057	2084.952	2530.236	3475.815	--undefined--
68.301135	4	294.582	2098.225	2503.543	3529.126	--undefined--
68.306135	4	300.198	2098.841	2517.807	3616.605	--undefined--
68.311135	4	299.497	2107.373	2491.283	3604.236	--undefined--
68.316135	5	294.209	2151.687	2493.540	3057.448	3906.461
68.321135	5	291.699	2125.315	2483.034	3366.953	3915.165
68.326135	4	284.030	2073.321	2441.377	3691.547	--undefined--
68.331135	4	282.569	2063.968	2430.169	3627.253	--undefined--
68.336135	4	282.548	2064.511	2442.663	3714.359	--undefined--
68.341135	4	278.475	2054.890	2442.867	3741.718	--undefined--
68.346135	4	280.400	2029.883	2433.247	3790.735	--undefined--
68.351135	4	283.886	1926.811	2405.681	3734.348	--undefined--
68.356135	4	293.368	1928.006	2465.718	3592.140	--undefined--
68.361135	4	302.965	1926.699	2488.032	3569.680	--undefined--
68.366135	4	303.639	1929.380	2486.931	3552.898	--undefined--
68.371135	4	294.921	1893.619	2509.058	3555.548	--undefined--
68.376135	4	290.230	1839.479	2515.513	3586.508	--undefined--
68.381135	4	284.154	1734.253	2521.088	3710.756	--undefined--
68.386135	4	278.896	1785.246	2534.768	3739.668	--undefined--
68.391135	4	274.852	1774.316	2503.557	3660.551	--undefined--
68.396135	4	277.137	1822.457	2499.352	3596.933	--undefined--
68.401135	4	286.833	1876.240	2515.934	3615.909	--undefined--
68.406135	4	300.006	1802.788	2527.249	3646.665	--undefined--
68.411135	4	300.962	1799.955	2534.522	3693.793	--undefined--
68.416135	4	306.636	1740.432	2545.198	3833.217	--undefined--
68.421135	4	307.287	1090.896	2539.346	3891.949	--undefined--
68.426135	4	335.640	1037.290	2523.758	3800.307	--undefined--
68.431135	4	329.904	931.352	2523.094	3751.900	--undefined--
68.436135	4	318.678	918.023	2513.740	3669.325	--undefined--
68.441135	5	307.389	888.924	2511.795	3647.798	4636.552
68.446135	5	308.188	871.178	2504.839	3648.381	4571.612
68.451135	5	328.414	856.578	2512.199	3632.412	4404.538
68.456135	5	345.742	861.253	2509.909	3567.471	4052.825
68.461135	5	378.772	884.551	2512.827	3554.843	3946.738
68.466135	5	402.034	887.198	2539.485	3413.811	4101.935
68.471135	5	409.446	891.838	2551.624	3326.503	4116.783
68.476135	5	416.007	915.390	2498.276	3355.018	4174.469
68.481135	5	409.788	908.144	2474.789	3352.462	4113.276
68.486135	5	405.637	878.605	2443.481	3297.169	4055.011
68.491135	5	394.341	892.642	2479.894	3294.359	4109.118
68.496135	5	389.360	916.758	2553.055	3339.427	4151.383
68.501135	5	391.189	923.002	2551.094	3347.973	4114.643
68.506135	5	393.654	934.767	2580.196	3343.149	4207.171
68.511135	5	383.732	960.884	2588.471	3339.320	4072.813
68.516135	5	382.261	987.212	2562.224	3356.886	3876.820
68.521135	5	393.094	1006.442	2540.622	3367.939	3931.042
68.526135	5	398.478	1032.129	2526.591	3373.390	4042.315
68.531135	5	407.177	1069.664	2530.694	3384.863	3919.558
68.536135	5	414.853	1095.707	2527.470	3389.764	3830.685
68.541135	5	418.463	1108.979	2517.576	3350.490	3877.532
68.546135	5	419.954	1122.651	2505.310	3322.312	3856.866
68.551135	5	426.281	1134.097	2494.250	3310.700	3866.366
68.556135	5	435.623	1140.436	2477.172	3298.902	3929.542
68.561135	5	439.765	1152.187	2475.277	3321.226	3943.373
68.566135	5	442.175	1170.489	2486.671	3360.697	3957.452
68.571135	5	442.447	1195.542	2479.016	3325.522	4010.897
68.576135	5	443.951	1216.533	2474.809	3318.389	4016.898
68.581135	5	449.982	1248.276	2484.365	3237.815	3982.784
68.586135	5	457.085	1279.093	2476.810	3253.211	3946.569
68.591135	5	463.758	1394.160	2476.966	3449.049	4127.215
68.596135	5	469.409	1474.273	2494.815	3600.554	4342.067
68.601135	5	470.746	1514.566	2495.291	3603.557	4413.756
68.606135	5	463.867	1542.725	2485.746	3536.322	4184.330
68.611135	5	456.880	1597.023	2481.940	3510.245	4314.915
68.616135	4	442.766	1749.356	2506.169	3463.059	--undefined--
68.621135	4	439.399	1782.347	2527.378	3462.878	--undefined--
68.626135	5	426.445	1770.002	2523.530	3466.020	3858.892
68.631135	5	420.388	1734.535	2560.984	3472.825	4158.720
68.636135	5	401.353	1704.990	2578.744	3491.216	4665.760
68.641135	5	387.219	1685.960	2552.753	3450.773	4336.645
68.646135	5	342.466	1665.399	2538.811	3511.827	4443.661
68.651135	4	365.974	1670.164	2524.084	3569.960	--undefined--
68.656135	4	414.287	1707.606	2442.328	3588.189	--undefined--
68.661135	4	447.334	1652.318	2412.287	3499.066	--undefined--
68.666135	4	456.363	1510.217	2441.331	3491.061	--undefined--
68.671135	5	459.695	1354.424	2502.066	3509.477	4478.474
68.676135	4	456.489	1359.927	2543.762	3626.583	--undefined--
68.681135	4	457.637	2079.783	2554.622	3658.280	--undefined--
68.686135	5	398.959	2066.897	2616.668	3595.927	4605.132
68.691135	5	387.790	2088.654	2625.613	3588.458	4582.397
68.696135	5	387.228	2105.337	2630.340	3596.279	4648.524
68.701135	4	377.869	2140.312	2633.848	3614.887	--undefined--
68.706135	4	368.079	2166.158	2621.427	3619.890	--undefined--
68.711135	4	357.567	2176.648	2620.318	3629.696	--undefined--
