time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
2.220156	5	358.858	1215.977	2280.107	3225.985	4698.698
2.225156	5	385.618	1238.543	2272.855	3267.464	4683.051
2.230156	5	372.666	1227.054	2236.025	3306.056	4662.934
2.235156	5	344.498	1229.055	2188.856	3407.192	4645.505
2.240156	5	322.337	1223.722	2222.667	3371.554	4671.459
2.245156	5	308.466	1225.026	2218.729	3267.676	4718.943
2.250156	5	299.203	1226.844	2209.523	3240.426	4731.334
2.255156	5	300.662	1217.903	2290.974	3340.702	4774.930
2.260156	5	304.475	1219.459	2314.729	3467.823	4796.337
2.265156	5	319.014	1218.525	2251.080	3417.703	4684.063
2.270156	5	331.740	1214.087	2234.350	3364.277	4617.409
2.275156	5	345.328	1189.759	2350.064	3384.590	4631.153
2.280156	5	338.194	1174.176	2394.426	3390.134	4703.395
2.285156	5	321.099	1196.305	2452.008	3260.183	4691.719
2.290156	5	309.306	1209.109	2496.123	3294.584	4702.115
2.295156	5	305.714	1205.725	2476.947	3340.279	4803.446
2.300156	4	340.552	1374.539	2495.148	3662.014	--undefined--
2.305156	4	408.267	1688.070	2694.072	3756.941	--undefined--
2.310156	4	451.256	1743.589	2775.374	3758.841	--undefined--
2.315156	4	491.206	1761.804	2891.486	3751.639	--undefined--
2.320156	4	521.647	1821.873	3180.912	3866.654	--undefined--
2.325156	5	541.246	1834.344	2001.026	3390.752	4736.305
2.330156	5	559.875	1619.066	2118.073	3501.094	4683.373
2.335156	5	577.723	1548.802	2087.721	3576.298	4837.028
2.340156	4	592.094	1549.604	2052.375	3658.904	--undefined--
2.345156	4	591.086	1490.901	1973.004	3657.979	--undefined--
2.350156	5	570.338	1259.644	2002.789	3622.652	4654.472
2.355156	5	555.520	1155.428	2024.741	3651.189	4619.784
2.360156	4	568.674	1128.036	2023.428	3777.750	--undefined--
2.365156	4	519.924	1111.214	2069.468	3735.351	--undefined--
2.370156	5	465.872	1110.808	1963.912	3151.173	4535.927
2.375156	5	423.090	1083.929	2108.479	3605.693	4696.468
2.380156	5	376.139	993.827	2160.998	3534.178	4588.644
2.385156	5	350.484	910.559	2188.797	3296.700	4600.709
2.390156	5	343.606	941.011	2126.919	3181.924	4624.985
2.395156	5	319.771	1031.929	2239.947	3228.390	4670.477
2.400156	5	312.537	1113.351	2289.816	3287.268	4645.006
2.405156	5	302.248	1185.126	2339.165	3467.098	4727.925
2.410156	5	292.509	1284.797	2362.416	3422.507	4728.375
2.415156	5	285.983	1279.859	2367.311	3410.678	4720.799
2.420156	5	284.447	1258.098	2366.512	3448.928	4691.486
2.425156	5	285.563	1215.083	2406.517	3280.533	4704.184
2.430156	5	284.867	1214.551	2476.930	3199.858	4720.475
2.435156	5	287.129	1228.222	2466.495	3273.156	4746.609
2.440156	5	290.959	1204.050	2414.853	3385.326	4712.667
2.445156	5	289.493	1175.163	2373.992	3422.405	4702.971
2.450156	5	288.984	1170.381	2365.551	3496.297	4774.119
2.455156	5	289.453	1182.831	2379.365	3302.822	4810.612
2.460156	5	292.269	1156.215	2386.421	3308.774	4798.068
2.465156	5	297.224	1152.483	2390.527	3410.371	4734.423
2.470156	5	295.242	1170.841	2410.593	3176.840	4716.360
2.475156	5	293.662	1143.355	2356.065	3136.850	4711.303
2.480156	5	288.471	1062.080	2330.754	3194.124	4698.216
2.485156	5	286.688	1073.794	2477.165	3134.577	4612.057
2.490156	5	281.705	1120.323	2505.964	3189.170	4591.852
2.495156	5	298.631	1120.299	2435.300	3232.410	4635.156
2.500156	5	302.614	1133.653	2299.486	3247.939	4662.999
2.505156	5	307.082	1137.167	2226.632	3280.343	4607.214
2.510156	5	317.314	1016.889	2214.374	3291.411	4587.040
2.515156	5	337.487	960.814	2153.419	3290.930	4585.387
2.520156	4	418.087	983.626	2094.070	3343.333	--undefined--
2.525156	4	495.850	1120.201	2084.158	3370.364	--undefined--
2.530156	5	549.613	1190.651	2004.086	3282.266	4652.968
2.535156	5	568.908	1237.692	2048.905	3306.345	4628.493
2.540156	5	564.744	1266.636	2065.750	3326.037	4616.223
2.545156	5	516.901	1292.247	2086.137	3250.230	4774.091
2.550156	5	477.502	1293.927	2182.226	3178.926	4638.459
2.555156	5	463.812	1313.622	2248.604	3176.869	4562.973
2.560156	5	524.535	1361.480	2281.386	3193.395	4482.584
2.565156	5	576.266	1372.145	2266.879	3133.428	4598.678
2.570156	5	594.995	1380.922	2301.529	2932.767	4631.726
2.575156	4	767.211	1454.910	2879.427	4616.865	--undefined--
2.580156	4	757.644	1480.555	2947.336	4552.019	--undefined--
2.585156	4	700.330	1485.556	2965.978	4586.466	--undefined--
2.590156	4	560.727	1445.447	2960.385	4630.589	--undefined--
2.595156	4	583.258	1437.288	2906.750	4619.296	--undefined--
2.600156	5	498.268	1445.978	2787.231	4137.731	4682.930
2.605156	5	436.555	1428.581	2657.178	3048.014	4771.953
2.610156	5	387.567	1321.058	2379.159	3025.929	4804.297
2.615156	5	354.767	1280.281	2300.589	3062.970	4829.569
2.620156	5	365.019	1291.694	2291.641	3062.921	4788.046
2.625156	5	366.368	1294.380	2258.156	3007.372	4768.955
2.630156	5	356.896	1177.484	2312.643	3028.361	4783.446
2.635156	5	343.763	1155.191	2361.586	3080.419	4773.085
2.640156	5	333.141	1180.430	2434.926	3063.237	4796.052
2.645156	5	334.339	1263.297	2366.123	3106.762	4800.928
2.650156	5	338.734	1347.847	2354.544	3127.799	4820.131
2.655156	5	339.172	1372.454	2380.242	3061.966	4813.891
2.660156	5	328.507	1306.896	2341.974	3070.827	4797.828
2.665156	5	316.703	1213.821	2294.434	3073.555	4778.733
2.670156	5	310.039	1188.359	2315.651	3108.414	4737.119
2.675156	5	313.437	1174.853	2293.175	3121.619	4761.184
2.680156	5	323.884	1250.644	2157.072	3088.297	4794.618
2.685156	5	328.828	1546.706	1818.373	3056.986	4771.401
2.690156	5	322.940	1465.312	1987.861	3071.203	4758.475
2.695156	5	319.535	1210.524	2205.313	3114.239	4767.493
2.700156	5	319.223	1130.993	2314.710	3141.277	4767.060
2.705156	5	322.852	1172.942	2429.431	2996.625	4765.443
2.710156	5	326.107	1282.742	2455.634	3197.508	4880.570
2.715156	5	329.940	1317.979	2329.341	3302.227	4876.558
2.720156	5	323.293	1341.465	2295.542	3322.530	4845.105
2.725156	5	321.067	1339.852	2338.613	3164.245	4839.028
2.730156	5	317.898	1290.650	2860.575	3130.866	4859.641
2.735156	5	315.432	1267.980	2649.332	3303.979	4826.389
2.740156	5	367.892	1485.813	2690.402	2961.910	4851.417
2.745156	4	404.548	1671.525	3003.083	4125.115	--undefined--
2.750156	4	351.838	1809.787	2829.398	3888.398	--undefined--
2.755156	4	336.655	1742.801	2472.209	3789.933	--undefined--
2.760156	4	343.987	1752.727	2680.013	3894.304	--undefined--
2.765156	4	347.708	1753.327	2842.457	3998.855	--undefined--
2.770156	4	345.343	1707.811	2802.403	4060.779	--undefined--
2.775156	4	336.845	1878.871	2721.311	4255.877	--undefined--
2.780156	4	320.119	2192.847	2761.842	4273.561	--undefined--
2.785156	4	309.548	2125.773	2751.638	4240.763	--undefined--
2.790156	4	318.517	1441.180	2726.487	4055.026	--undefined--
2.795156	4	321.462	1217.766	2770.087	4036.472	--undefined--
2.800156	4	330.331	1392.476	2890.557	4047.926	--undefined--
2.805156	4	328.902	964.904	2692.606	3889.550	--undefined--
2.810156	5	327.935	992.624	2662.082	3822.284	4784.469
2.815156	5	324.429	981.275	2633.131	3786.864	4533.153
2.820156	5	327.667	1042.403	2562.191	3762.310	4620.698
2.825156	5	336.120	1235.349	2544.666	3726.835	4749.892
2.830156	4	337.331	1418.907	2799.175	3772.550	--undefined--
2.835156	4	339.528	1558.727	2859.723	3919.451	--undefined--
2.840156	5	348.678	1562.201	2638.917	3581.402	4800.505
2.845156	5	397.903	1497.581	2421.127	3369.291	4573.014
2.850156	5	380.768	1560.602	2410.280	3430.545	4550.521
2.855156	4	377.230	1751.635	2774.077	3697.582	--undefined--
2.860156	5	388.164	1638.051	2699.174	3315.108	4511.176
2.865156	5	397.259	1495.284	2467.779	3161.075	4447.900
2.870156	5	414.317	1486.085	2117.186	3377.186	4466.615
2.875156	5	430.183	1442.535	2051.650	3492.679	4514.958
2.880156	5	441.472	1363.593	2075.175	3481.728	4444.884
2.885156	5	443.665	1303.401	2056.193	3491.783	4401.801
2.890156	5	441.051	1261.913	2083.428	3595.895	4448.286
2.895156	5	434.556	1245.456	2164.032	3806.267	4572.041
2.900156	5	411.830	1233.877	2502.732	3793.681	4821.426
2.905156	5	411.412	1243.001	2320.110	3305.911	4430.547
2.910156	5	406.241	1122.916	2208.910	3150.026	4359.926
2.915156	5	349.313	1046.959	2125.633	3489.435	4301.788
2.920156	5	337.475	1055.217	2116.085	3526.162	4370.298
2.925156	5	337.138	1095.570	2185.022	3509.114	4516.437
2.930156	4	340.242	1141.848	2313.956	3710.292	--undefined--
2.935156	4	347.254	1214.170	2381.595	3916.183	--undefined--
2.940156	4	347.145	1183.044	2258.931	3775.856	--undefined--
2.945156	5	347.411	1232.683	2348.057	3746.978	4830.610
2.950156	4	351.144	1296.103	2596.483	4200.814	--undefined--
2.955156	4	348.739	1259.406	2665.169	4124.267	--undefined--
2.960156	4	339.143	1244.770	2709.935	4062.656	--undefined--
2.965156	4	333.211	1219.561	2788.438	4118.281	--undefined--
2.970156	4	331.205	1251.806	2777.517	4167.405	--undefined--
2.975156	4	340.386	1688.427	2721.986	4415.394	--undefined--
2.980156	4	342.803	1762.389	2773.274	3900.804	--undefined--
2.985156	4	345.213	1396.295	2787.342	3935.655	--undefined--
2.990156	4	343.571	1271.144	2769.473	3981.725	--undefined--
2.995156	4	341.852	1243.797	2713.064	3882.664	--undefined--
3.000156	4	342.727	1431.197	2706.841	3868.730	--undefined--
3.005156	4	339.655	1317.088	2695.179	3897.082	--undefined--
3.010156	4	355.922	1511.818	2606.949	3628.126	--undefined--
3.015156	5	394.385	1568.648	2505.371	3481.469	4526.737
3.020156	5	360.684	1686.374	2461.595	3480.903	4734.649
3.025156	4	344.146	1896.503	3070.673	4182.844	--undefined--
3.030156	4	335.177	1971.039	3043.306	4801.106	--undefined--
3.035156	5	334.802	1893.061	2010.664	3344.640	4775.463
3.040156	4	343.048	1786.616	2386.654	3309.641	--undefined--
3.045156	5	350.399	1743.602	2001.338	3337.214	4721.786
3.050156	5	353.908	1719.628	1919.890	3397.293	4645.213
3.055156	5	357.369	1677.761	1941.554	3396.792	4648.656
3.060156	5	361.106	1657.846	1845.536	3369.858	4611.492
3.065156	5	360.458	1441.513	1949.360	3385.477	4590.939
3.070156	5	360.662	1352.989	1987.227	3397.639	4617.935
3.075156	5	358.352	1316.222	1991.759	3398.319	4684.047
3.080156	5	355.144	1317.361	1972.832	3401.117	4664.640
3.085156	5	346.375	1272.278	1971.158	3422.971	4581.089
3.090156	5	340.284	1152.979	2063.149	3448.690	4597.378
3.095156	5	337.873	1144.910	2105.217	3445.531	4646.154
3.100156	5	340.223	1144.427	2055.265	3425.608	4581.636
3.105156	5	343.408	1125.170	1995.111	3425.167	4537.841
3.110156	5	336.683	1093.235	1981.607	3441.686	4510.455
3.115156	5	334.096	1091.415	1983.507	3444.196	4469.238
3.120156	5	331.422	1118.669	2016.925	3421.722	4514.064
3.125156	5	338.612	1125.291	2039.238	3439.845	4614.818
3.130156	5	354.957	1091.986	2028.850	3480.784	4607.896
3.135156	5	370.710	1132.993	1993.530	3454.757	4577.432
3.140156	5	385.673	1190.013	1919.209	3429.021	4553.516
3.145156	5	398.177	1239.408	1905.797	3414.758	4530.718
3.150156	5	410.765	1276.485	1881.783	3417.739	4563.298
3.155156	5	417.237	1281.790	1877.096	3433.476	4591.330
3.160156	5	424.163	1289.405	1909.862	3422.628	4658.671
3.165156	5	428.071	1317.988	1900.038	3364.422	4583.549
3.170156	5	429.823	1378.628	1861.075	3293.140	4572.916
3.175156	5	430.435	1499.207	1774.575	3261.787	4604.434
3.180156	5	427.108	1542.308	1728.304	3232.840	4672.220
3.185156	5	431.886	1554.992	1717.434	3273.575	4696.052
3.190156	5	429.713	1551.037	1807.120	3329.321	4717.856
3.195156	5	424.777	1408.702	1962.780	3355.639	4754.357
3.200156	5	420.586	1319.904	1957.817	3399.573	4738.041
3.205156	5	412.514	1330.571	1926.247	3374.393	4745.228
3.210156	5	397.522	1761.339	1898.097	3280.780	4719.841
3.215156	5	384.188	1890.920	1987.354	3349.553	4674.786
3.220156	5	369.194	1917.298	2002.508	3390.635	4702.780
3.225156	5	363.977	1918.249	2031.599	3281.070	4802.337
3.230156	5	365.320	1825.752	2387.190	2961.651	4831.238
3.235156	4	370.727	1828.183	2853.552	4789.905	--undefined--
3.240156	4	371.732	1857.591	2790.450	4829.230	--undefined--
3.245156	4	362.980	1869.276	2717.867	4080.486	--undefined--
3.250156	4	352.556	1885.853	2712.721	3972.081	--undefined--
3.255156	4	351.402	1840.938	2692.665	4042.260	--undefined--
3.260156	5	393.432	1582.739	2371.369	3337.132	4454.011
3.265156	5	438.163	1564.094	2314.855	3302.056	4446.614
3.270156	4	454.210	1510.192	2284.388	4479.295	--undefined--
3.275156	4	488.977	1489.913	2389.967	4401.868	--undefined--
3.280156	4	545.561	1467.522	2443.698	4402.992	--undefined--
3.285156	4	567.232	1436.241	2417.282	4422.484	--undefined--
3.290156	4	561.931	1388.643	2421.674	4457.146	--undefined--
3.295156	5	539.826	1291.946	2491.300	2909.714	4475.608
3.300156	5	543.025	1188.038	2535.449	2794.848	4461.235
3.305156	4	567.886	1148.953	2479.506	4437.162	--undefined--
3.310156	4	599.203	1201.329	2443.469	4236.656	--undefined--
3.315156	4	591.268	1138.727	2483.409	4238.658	--undefined--
3.320156	4	551.628	1028.524	2465.574	4234.116	--undefined--
3.325156	5	518.559	990.873	2358.232	4145.276	4240.106
3.330156	5	504.330	987.097	2286.764	3766.388	4303.413
3.335156	5	499.724	971.501	2258.481	3705.596	4307.576
3.340156	5	478.398	937.706	2263.948	3828.073	4275.357
3.345156	5	478.956	937.725	2233.787	3898.208	4502.178
3.350156	5	461.796	936.096	2197.169	3867.973	4493.968
3.355156	5	443.427	923.078	2264.445	3670.060	4471.396
3.360156	5	463.618	924.824	2320.336	3647.881	4454.646
3.365156	5	457.004	1036.604	2295.144	3594.121	4477.055
3.370156	5	461.162	1045.710	2282.652	3688.823	4630.141
3.375156	4	502.954	999.912	2594.076	3865.901	--undefined--
3.380156	5	498.311	975.635	2113.492	3807.221	4406.885
3.385156	5	476.251	958.244	1850.632	3718.350	4415.951
3.390156	5	520.702	987.296	2121.444	3755.922	4396.946
3.395156	4	541.408	1045.756	2326.600	3634.530	--undefined--
3.400156	5	498.743	1067.535	2305.913	3487.768	4663.511
3.405156	5	497.976	1089.081	2291.125	3445.821	4570.121
3.410156	5	553.376	1175.685	2363.019	3409.020	4579.445
3.415156	5	585.066	1188.336	2046.456	3411.086	4607.001
3.420156	5	489.373	1186.257	2067.641	3372.474	4597.864
3.425156	5	441.133	1179.285	2089.456	3283.438	4621.540
3.430156	5	477.322	1256.392	2087.305	3232.201	4668.195
3.435156	5	485.632	1288.054	2101.576	3239.188	4739.474
3.440156	5	453.556	1209.785	2115.891	3239.493	4773.319
3.445156	5	423.281	1256.275	2084.355	3170.962	4783.527
3.450156	4	432.771	1502.832	2006.682	3118.397	--undefined--
3.455156	4	430.000	1277.511	2067.078	3411.310	--undefined--
3.460156	4	388.822	923.870	2144.772	3475.234	--undefined--
3.465156	4	347.935	1059.407	2119.249	3605.608	--undefined--
3.470156	5	350.634	1111.376	2015.734	3538.007	4875.186
3.475156	5	333.654	1282.240	1842.361	3538.047	4843.279
3.480156	5	323.429	1457.438	1876.628	3461.890	4782.660
3.485156	5	325.602	1494.229	1844.383	3434.833	4786.357
3.490156	5	361.172	1499.995	1678.601	3457.361	4848.293
3.495156	5	374.592	1619.915	1832.485	3365.338	4806.361
3.500156	5	376.877	1569.002	2158.956	3281.368	4793.958
3.505156	5	374.442	1681.632	1841.451	3241.595	4799.138
3.510156	4	378.720	1241.284	1758.224	3211.489	--undefined--
3.515156	4	388.516	1040.917	1773.489	3223.109	--undefined--
3.520156	5	374.932	1315.267	1757.431	3237.983	4875.079
3.525156	5	383.716	938.590	1744.631	3183.952	4811.062
3.530156	4	392.399	1751.651	3200.808	4837.850	--undefined--
3.535156	5	385.461	1283.591	1797.028	3279.910	4810.584
3.540156	5	373.362	1679.521	1797.109	3287.912	4810.956
3.545156	5	359.988	1748.351	2033.069	3339.219	4817.129
3.550156	4	366.045	1722.446	2457.184	3397.180	--undefined--
3.555156	4	364.597	1728.466	2750.672	3374.772	--undefined--
3.560156	4	367.214	1749.711	3272.528	4901.297	--undefined--
3.565156	4	364.419	1770.807	3284.040	4868.133	--undefined--
3.570156	4	363.228	1778.683	2076.153	3393.222	--undefined--
3.575156	4	361.456	1766.407	3393.989	4308.888	--undefined--
3.580156	4	359.871	1773.407	3344.427	3774.286	--undefined--
3.585156	4	363.606	1772.368	3173.350	3779.336	--undefined--
3.590156	4	358.493	1805.264	3139.251	3824.625	--undefined--
3.595156	4	359.500	1830.953	3079.726	3810.991	--undefined--
3.600156	4	361.762	1886.479	3104.402	3906.283	--undefined--
3.605156	4	362.977	1917.914	3115.199	3966.821	--undefined--
3.610156	4	353.360	1862.399	3081.994	3877.665	--undefined--
3.615156	4	346.828	1834.447	3058.791	3931.488	--undefined--
3.620156	4	354.766	1860.537	3106.160	4051.482	--undefined--
3.625156	4	360.567	1872.418	3174.700	3995.848	--undefined--
3.630156	4	375.281	1882.317	3141.683	3944.973	--undefined--
3.635156	4	390.754	1762.591	3116.752	4042.269	--undefined--
3.640156	4	401.660	1722.606	3135.001	4035.053	--undefined--
3.645156	4	400.215	1713.188	3110.786	4004.496	--undefined--
3.650156	4	401.104	1707.400	3119.794	4088.646	--undefined--
3.655156	4	404.163	1696.540	3150.732	4121.979	--undefined--
3.660156	4	416.008	1714.106	3202.971	3903.797	--undefined--
3.665156	4	420.413	1740.648	3180.674	3921.256	--undefined--
3.670156	4	414.670	1838.859	3104.598	3962.869	--undefined--
3.675156	4	403.527	1828.258	3057.855	3881.777	--undefined--
3.680156	4	398.851	1652.406	2939.522	3869.146	--undefined--
3.685156	4	396.097	1475.923	3126.285	3761.125	--undefined--
3.690156	5	397.999	1335.492	2524.098	3322.132	4748.713
3.695156	4	508.809	1430.116	2695.132	3790.437	--undefined--
3.700156	5	620.679	1436.812	2538.311	3634.415	4750.992
3.705156	5	606.462	1376.440	2332.472	3442.300	4608.658
3.710156	5	616.435	1359.041	2207.497	3433.463	4693.641
3.715156	5	614.387	1371.952	2170.214	3469.679	4726.338
3.720156	5	599.342	1360.582	2155.025	3478.058	4741.389
3.725156	5	591.449	1448.072	2152.450	3372.039	4835.395
3.730156	5	594.764	1546.983	2133.015	3238.447	4898.589
3.735156	5	591.693	1636.194	2209.303	3227.639	4844.072
3.740156	5	573.659	1662.198	2325.554	3452.799	4746.378
3.745156	5	558.502	1678.780	2299.866	3588.874	4850.870
3.750156	4	553.205	1692.080	2321.499	3812.139	--undefined--
3.755156	4	546.238	1702.707	2337.235	3744.859	--undefined--
3.760156	4	539.144	1775.811	2317.553	3676.174	--undefined--
3.765156	4	528.825	1874.240	2469.817	3602.994	--undefined--
3.770156	4	515.692	1874.059	1952.293	3392.673	--undefined--
3.775156	3	489.554	1863.266	3390.701	--undefined--	--undefined--
3.780156	4	459.088	1858.297	3347.435	3878.702	--undefined--
3.785156	4	440.409	1854.105	3114.295	4596.108	--undefined--
3.790156	4	428.568	1858.653	3044.030	4631.664	--undefined--
3.795156	4	420.532	1866.873	3056.736	4030.892	--undefined--
3.800156	4	418.599	1871.120	3085.924	3874.966	--undefined--
3.805156	4	427.051	1879.658	3060.723	4377.974	--undefined--
3.810156	4	428.604	1892.945	3167.854	4718.112	--undefined--
3.815156	4	422.410	1913.454	3255.130	4733.924	--undefined--
3.820156	4	411.254	1908.078	3255.224	4840.138	--undefined--
3.825156	5	400.724	562.777	1900.031	3229.876	4832.578
3.830156	4	392.263	1901.552	3238.620	4479.905	--undefined--
3.835156	4	390.547	1905.984	3256.812	4402.894	--undefined--
3.840156	4	383.001	1920.993	3234.608	4807.542	--undefined--
3.845156	4	375.416	1936.735	3214.026	4816.100	--undefined--
3.850156	4	360.786	1919.153	3224.158	4819.754	--undefined--
3.855156	5	354.032	1305.104	1917.609	3225.340	4893.932
3.860156	3	352.431	1939.914	3223.413	--undefined--	--undefined--
3.865156	4	351.676	1950.168	3218.454	4883.163	--undefined--
3.870156	4	357.973	1953.623	3210.355	4927.689	--undefined--
3.875156	4	365.173	1963.993	3230.038	4811.826	--undefined--
3.880156	4	361.735	1959.943	2514.969	3300.150	--undefined--
3.885156	4	356.196	1937.168	3257.080	3813.216	--undefined--
3.890156	4	358.754	1941.168	3207.907	4297.841	--undefined--
3.895156	4	364.101	1963.726	3122.706	4272.121	--undefined--
3.900156	3	373.447	1976.561	3254.286	--undefined--	--undefined--
3.905156	4	375.604	1976.126	3325.803	4796.155	--undefined--
3.910156	5	375.111	1261.146	1975.490	3280.900	4823.673
3.915156	4	377.872	1423.237	1983.886	3173.500	--undefined--
3.920156	4	381.321	1981.657	3203.710	4048.200	--undefined--
3.925156	4	383.903	1970.108	3235.334	3948.964	--undefined--
3.930156	4	384.600	1961.638	3229.731	4780.076	--undefined--
3.935156	5	386.533	698.893	1957.762	3238.588	4762.611
3.940156	5	390.068	1895.331	1978.234	3264.656	4768.591
3.945156	3	396.553	2013.697	3271.647	--undefined--	--undefined--
3.950156	4	404.707	2022.621	3151.836	3828.812	--undefined--
3.955156	4	403.343	1988.207	3165.127	3880.941	--undefined--
